last_hint_correct,history_hint_correct,group,sex,age,education,hint_density,lie_detected
1.0,0.9284521647730817,dpm,m,1.0,2.0,1.4620780709258987,0
0.0,0.6794459348932341,dpm,m,1.0,2.0,1.4620780709258987,1
1.0,0.6171943774232724,dpm,m,1.0,2.0,1.4620780709258987,0
1.0,0.7728232710981771,dpm,m,1.0,2.0,1.1598020976004744,0
0.0,0.6355036590320846,dpm,m,1.0,2.0,1.175711359354444,0
0.0,0.5134417816400025,dpm,m,1.0,2.0,1.1900296949330167,0
0.0,0.4042285229207709,dpm,m,1.0,2.0,1.2029843795041062,1
0.0,-1.5616101340253947,dpm,f,1.0,2.0,-0.351577769026647,1
0.0,-1.5616101340253947,dpm,f,1.0,2.0,-0.714308937017156,1
0.0,-1.5616101340253947,dpm,f,1.0,2.0,-0.351577769026647,1
0.0,-1.5616101340253947,dpm,f,1.0,2.0,-0.9561297156774952,0
0.0,-1.5616101340253947,dpm,f,1.0,2.0,-0.714308937017156,1
0.0,-1.5616101340253947,dpm,f,1.0,2.0,-0.5164555726586965,1
0.0,-1.5616101340253947,dpm,f,1.0,2.0,-0.351577769026647,1
0.0,-1.5616101340253947,dpm,f,1.0,2.0,-0.48112461473754264,1
1.0,-0.8825022343530828,dpm,f,1.0,2.0,-0.5424889100742833,0
0.0,-0.9390945593257757,dpm,f,1.0,2.0,-0.44226056102427397,1
0.0,-0.9869803727642078,dpm,f,1.0,2.0,-0.6669961759749153,1
0.0,-1.0280253557114354,dpm,f,1.0,2.0,-0.578284749020715,0
0.0,-1.0635976742656994,dpm,f,1.0,2.0,-0.9769763345275246,1
0.0,-1.5616101340253947,dpm,m,2.0,3.0,1.4620780709258987,1
0.0,-1.5616101340253947,dpm,m,1.0,2.0,1.4620780709258987,1
1.0,2.17348331417232,mlinpl,m,1.0,1.0,-1.2584056890029196,0
1.0,2.17348331417232,mlinpl,m,2.0,2.0,-0.17021218503139246,0
0.0,1.6398985358583607,mlinpl,m,2.0,2.0,-0.02182216176254748,1
0.0,1.2397099521228914,mlinpl,m,2.0,2.0,0.1018361909614896,0
0.0,0.9284521647730817,mlinpl,m,2.0,2.0,0.20647018172798284,1
0.0,0.6794459348932341,mlinpl,m,2.0,2.0,0.2961564595278337,0
0.0,0.4757135649915405,mlinpl,m,2.0,2.0,0.37388456695437167,1
1.0,0.44959403038875934,mlinpl,m,2.0,2.0,0.2529741776242018,1
1.0,0.9284521647730817,mlinpl,m,1.0,1.0,1.4620780709258987,0
0.0,0.3059365900734627,mlinpl,m,1.0,1.0,1.4620780709258987,1
0.0,-0.0675727547463087,mlinpl,m,1.0,1.0,1.4620780709258987,1
1.0,0.5134417816400025,mlinpl,m,1.0,1.0,1.4620780709258987,0
1.0,0.4757135649915405,mlinpl,m,1.0,1.0,1.043542107859927,1
1.0,0.3059365900734627,mlinpl,m,2.0,3.0,0.1018361909614896,1
0.0,-0.3165789846261565,mlinpl,m,2.0,3.0,-0.351577769026647,0
0.0,-0.627836771975966,mlinpl,m,2.0,3.0,-0.09248407760485447,1
0.0,-0.8145914443858517,mlinpl,m,2.0,3.0,0.1018361909614896,0
1.0,-0.49444057739747627,mlinpl,m,2.0,3.0,-0.02182216176254748,0
0.0,-0.627836771975966,mlinpl,m,2.0,3.0,0.1018361909614896,1
1.0,-0.4410820995660803,mlinpl,m,2.0,3.0,0.2961564595278337,1
1.0,-0.3165789846261565,mlinpl,m,2.0,3.0,0.4418966609525919,0
1.0,-0.22764818824049654,mlinpl,m,2.0,3.0,0.5552501509496263,0
1.0,-0.16095009095125165,mlinpl,m,2.0,3.0,0.42570330523872996,0
1.0,-0.1090737930596167,mlinpl,m,2.0,3.0,0.15624586616006603,1
0.0,-1.5616101340253947,mlinpl,m,2.0,3.0,-2.424327300400985,1
0.0,-1.5616101340253947,mlinpl,m,2.0,3.0,-2.4949892162432916,1
0.0,-1.5616101340253947,mlinpl,m,2.0,3.0,-2.1652336089791926,1
0.0,-1.5616101340253947,mlinpl,m,2.0,3.0,-1.8862096336018777,1
0.0,-1.5616101340253947,mlinpl,m,2.0,3.0,-1.647046226135608,1
0.0,-1.5616101340253947,mlinpl,m,2.0,3.0,-1.4397712729981742,1
0.0,-1.5616101340253947,mlinpl,f,2.0,3.0,1.4620780709258987,0
0.0,-1.5616101340253947,mlinpl,f,2.0,3.0,1.4620780709258987,1
1.0,-0.0675727547463087,mlinpl,f,2.0,3.0,1.4620780709258987,0
1.0,0.3059365900734627,mlinpl,f,2.0,3.0,1.4620780709258987,1
0.0,0.0984313985069229,mlinpl,f,2.0,3.0,1.4620780709258987,1
1.0,0.3059365900734627,mlinpl,f,2.0,3.0,1.4620780709258987,1
0.0,0.16227914975816607,mlinpl,f,2.0,3.0,1.4620780709258987,0
1.0,0.4157922797263367,mlinpl,f,2.0,3.0,1.4620780709258987,1
1.0,0.5727289792304422,mlinpl,f,2.0,3.0,1.4620780709258987,0
0.0,0.4757135649915405,mlinpl,f,2.0,3.0,1.4620780709258987,0
0.0,-1.5616101340253947,mlinpl,f,2.0,3.0,-0.351577769026647,0
0.0,-1.5616101340253947,mlinpl,f,2.0,3.0,0.1018361909614896,0
1.0,-0.627836771975966,mlinpl,f,2.0,3.0,-0.578284749020715,1
1.0,0.5134417816400025,mlinpl,f,2.0,3.0,0.20647018172798284,1
0.0,0.3059365900734627,mlinpl,f,2.0,3.0,0.2961564595278337,0
0.0,0.1361596151553847,mlinpl,f,2.0,3.0,-0.13820649373811175,1
1.0,0.16227914975816607,mlinpl,f,2.0,3.0,-0.17021218503139246,0
1.0,2.17348331417232,mlinpl,f,2.0,4.0,-0.351577769026647,0
0.0,0.3059365900734627,mlinpl,f,2.0,4.0,0.1018361909614896,1
0.0,-0.3165789846261565,mlinpl,f,2.0,4.0,0.37388456695437167,1
0.0,-0.627836771975966,mlinpl,f,2.0,4.0,0.5552501509496263,0
1.0,-0.3165789846261565,mlinpl,f,2.0,4.0,0.7819571309436942,1
0.0,-0.49444057739747627,mlinpl,f,2.0,4.0,0.37388456695437167,1
1.0,-0.3165789846261565,mlinpl,f,2.0,4.0,-0.7783203196037163,0
0.0,-0.4410820995660803,mlinpl,f,2.0,4.0,-0.8288556216457376,0
1.0,-0.3165789846261565,mlinpl,f,2.0,4.0,-0.6106714604484389,1
1.0,0.3059365900734627,mlinpl,m,1.0,3.0,1.4620780709258987,1
1.0,0.9284521647730817,mlinpl,m,1.0,3.0,0.2529741776242018,0
0.0,0.5727289792304422,mlinpl,m,1.0,3.0,0.37388456695437167,0
1.0,0.6794459348932341,mlinpl,m,1.0,3.0,0.6250061447939547,1
0.0,0.4757135649915405,mlinpl,m,1.0,3.0,0.6847969966605219,1
0.0,-1.5616101340253947,mlinpl,m,2.0,3.0,1.4620780709258987,1
0.0,-1.5616101340253947,mlinpl,m,2.0,3.0,-0.714308937017156,1
0.0,-1.5616101340253947,mlinpl,m,2.0,3.0,-0.351577769026647,1
1.0,-0.3165789846261565,mlinpl,m,2.0,3.0,-0.17021218503139246,1
1.0,-0.16095009095125165,mlinpl,m,2.0,3.0,0.1018361909614896,1
1.0,-0.0675727547463087,mlinpl,m,2.0,3.0,0.011153398963862048,0
0.0,-0.2033943346807711,mlinpl,m,2.0,3.0,0.1018361909614896,0
1.0,0.18143347513353889,mlinpl,m,2.0,3.0,0.16660961381693742,1
1.0,2.17348331417232,mlinpl,f,1.0,3.0,-1.2584056890029196,1
0.0,0.9284521647730817,mlinpl,f,1.0,3.0,-0.8697651518702314,1
1.0,0.6794459348932341,mlinpl,f,1.0,3.0,-0.351577769026647,1
0.0,0.3059365900734627,mlinpl,f,1.0,3.0,-0.17021218503139246,0
0.0,0.03914420091648298,mlinpl,f,1.0,3.0,-0.02182216176254748,0
0.0,-0.16095009095125165,mlinpl,f,1.0,3.0,0.1018361909614896,1
1.0,-0.0675727547463087,mlinpl,f,1.0,3.0,0.2961564595278337,0
1.0,0.7209469732065423,mlinpl,f,1.0,3.0,0.5158228500810924,0
0.0,0.6008123886153877,mlinpl,f,1.0,3.0,0.37388456695437167,1
1.0,0.5727289792304422,mlinpl,f,1.0,3.0,0.2961564595278337,1
1.0,2.17348331417232,mlinpl,m,2.0,3.0,0.1018361909614896,1
1.0,1.7065966331476057,mlinpl,m,2.0,3.0,0.1018361909614896,0
1.0,1.4943754145000085,mlinpl,m,2.0,3.0,0.1018361909614896,1
0.0,1.2397099521228914,mlinpl,m,2.0,3.0,0.18185041919468986,1
0.0,-1.5616101340253947,mlinpl,m,1.0,2.0,-0.351577769026647,1
0.0,-1.5616101340253947,mlinpl,m,1.0,2.0,0.1018361909614896,1
0.0,-1.5616101340253947,mlinpl,m,1.0,2.0,0.37388456695437167,1
0.0,-1.5616101340253947,mlinpl,m,1.0,2.0,0.5552501509496263,1
0.0,-1.5616101340253947,mlinpl,m,1.0,2.0,0.6847969966605219,1
1.0,1.7065966331476057,mlinpl,m,1.0,2.0,0.1018361909614896,1
1.0,1.4943754145000085,mlinpl,m,1.0,2.0,0.37388456695437167,1
1.0,2.17348331417232,mlinpl,m,1.0,2.0,1.4620780709258987,0
1.0,2.17348331417232,mlinpl,m,2.0,2.0,0.1018361909614896,1
1.0,1.2397099521228914,mlinpl,m,2.0,2.0,0.5552501509496263,1
1.0,2.17348331417232,mlinpl,m,1.0,3.0,1.4620780709258987,1
1.0,0.9284521647730817,mlinpl,m,1.0,3.0,1.4620780709258987,0
1.0,0.9284521647730817,mlinpl,m,1.0,3.0,-0.17021218503139246,0
1.0,1.0529552797130055,mlinpl,m,1.0,3.0,-0.23822427902961268,1
0.0,0.8152675148276964,mlinpl,m,1.0,3.0,-0.13820649373811175,1
0.0,0.6171943774232724,mlinpl,m,1.0,3.0,-0.04930179570122259,1
1.0,0.5727289792304422,mlinpl,m,1.0,3.0,-0.26913886721062225,0
0.0,0.43043970501338646,mlinpl,m,1.0,3.0,-0.1938685655525125,0
1.0,0.6008123886153877,mlinpl,m,1.0,3.0,-0.09248407760485447,1
0.0,0.4926912624833486,mlinpl,m,1.0,3.0,-0.5164555726586965,1
0.0,0.39486738645912267,mlinpl,m,1.0,3.0,-0.5588527221640807,1
1.0,2.17348331417232,mlinpl,m,1.0,3.0,0.1018361909614896,1
0.0,0.9284521647730817,mlinpl,m,1.0,3.0,-0.351577769026647,1
1.0,0.6794459348932341,mlinpl,m,1.0,3.0,-0.351577769026647,1
0.0,0.3059365900734627,mlinpl,m,1.0,3.0,-0.17021218503139246,1
0.0,0.03914420091648298,mlinpl,m,1.0,3.0,-0.6306017444039613,1
1.0,0.3059365900734627,mlinpl,m,1.0,3.0,-0.23822427902961268,1
1.0,0.44959403038875934,mlinpl,m,1.0,3.0,-0.804991729014783,1
0.0,0.3059365900734627,mlinpl,m,1.0,3.0,-0.714308937017156,1
1.0,2.17348331417232,mlinpl,m,1.0,2.0,1.4620780709258987,1
1.0,1.7584729310392404,mlinpl,m,1.0,2.0,0.5552501509496263,1
0.0,-1.5616101340253947,mlinpl,m,2.0,3.0,1.4620780709258987,0
1.0,-0.3165789846261565,mlinpl,m,2.0,3.0,1.4620780709258987,1
0.0,-0.627836771975966,mlinpl,m,2.0,3.0,1.4620780709258987,1
1.0,0.3059365900734627,mlinpl,m,2.0,3.0,1.4620780709258987,1
1.0,0.4757135649915405,mlinpl,m,2.0,3.0,1.4620780709258987,1
0.0,0.3059365900734627,mlinpl,m,2.0,3.0,1.4620780709258987,0
1.0,0.9284521647730817,mlinpl,m,3.0,4.0,-1.8025024409886832,1
1.0,0.6794459348932341,mlinpl,m,3.0,4.0,-1.2584056890029196,0
1.0,0.5727289792304422,mlinpl,m,3.0,4.0,-0.8697651518702314,1
0.0,0.3059365900734627,mlinpl,m,3.0,4.0,-0.714308937017156,1
1.0,0.6171943774232724,mlinpl,m,3.0,4.0,-0.9035599811861175,1
1.0,0.9939801200046208,mlinpl,m,3.0,4.0,-0.578284749020715,0
0.0,0.86620060730312,mlinpl,m,3.0,4.0,-0.6182918631373151,0
0.0,0.7505905720017622,mlinpl,m,3.0,4.0,-0.5588527221640807,0
0.0,0.6454905399096187,mlinpl,m,3.0,4.0,-0.6856722658600105,1
0.0,0.5495296410428787,mlinpl,m,3.0,4.0,-0.714308937017156,1
0.0,0.4615654837483673,mlinpl,m,3.0,4.0,-0.6612263270673254,0
0.0,0.38063845903741705,mlinpl,m,3.0,4.0,-0.6890021113433996,1
1.0,0.3751049872623092,mlinpl,m,3.0,4.0,-0.9319476378114611,0
0.0,0.3059365900734627,mlinpl,m,3.0,4.0,-0.9445037167034405,0
0.0,0.24153842717350218,mlinpl,m,3.0,4.0,-0.8990965131632644,1
0.0,0.18143347513353889,mlinpl,m,3.0,4.0,-0.9121623013756156,1
0.0,0.12520626193486353,mlinpl,m,3.0,4.0,-0.9769763345275246,1
0.0,0.07249324956110552,mlinpl,m,3.0,4.0,-0.9863573130100375,1
0.0,0.022974965209999497,mlinpl,m,3.0,4.0,-1.1328449000831278,1
1.0,0.03914420091648298,mlinpl,m,3.0,4.0,-1.0983772325365184,1
0.0,-0.005321197276346802,mlinpl,m,3.0,4.0,-1.1828366956715637,1
0.0,-0.04738306043172646,mlinpl,m,3.0,4.0,-1.1466049865400916,1
0.0,-0.08723114131577042,mlinpl,m,3.0,4.0,-1.1113525127905513,1
1.0,0.3059365900734627,mlinpl,f,1.0,3.0,-0.714308937017156,0
0.0,-1.5616101340253947,mlinpl,f,3.0,4.0,-0.351577769026647,1
0.0,-1.5616101340253947,mlinpl,f,3.0,4.0,-1.2584056890029196,1
0.0,-1.5616101340253947,mlinpl,f,3.0,4.0,-0.8697651518702314,1
1.0,-0.3165789846261565,mlinpl,f,3.0,4.0,-1.0491377074699337,0
0.0,-0.49444057739747627,mlinpl,f,3.0,4.0,-0.8697651518702314,1
0.0,-0.627836771975966,mlinpl,f,3.0,4.0,-0.714308937017156,1
0.0,-0.7315893677592359,mlinpl,f,3.0,4.0,-0.578284749020715,1
1.0,-0.5429482845169271,mlinpl,f,3.0,4.0,-0.351577769026647,0
1.0,-0.4123506115030208,mlinpl,f,3.0,4.0,-0.17021218503139246,0
0.0,-0.49444057739747627,mlinpl,f,3.0,4.0,-0.09248407760485447,1
0.0,-0.5655852145060041,mlinpl,f,3.0,4.0,-0.351577769026647,1
1.0,-0.1855230741630788,mlinpl,f,3.0,4.0,-0.226498055926471,0
0.0,-0.2543274271561946,mlinpl,f,3.0,4.0,-0.29307274193140365,1
0.0,-0.3165789846261565,mlinpl,f,3.0,4.0,-0.23822427902961268,1
0.0,-0.3731713095988491,mlinpl,f,3.0,4.0,-0.18669996539459693,1
0.0,-0.4248425628347858,mlinpl,f,3.0,4.0,-0.13820649373811175,1
1.0,2.17348331417232,mlinpl,m,3.0,4.0,-0.351577769026647,1
0.0,0.3059365900734627,mlinpl,m,3.0,4.0,0.1018361909614896,0
0.0,-0.3165789846261565,mlinpl,m,3.0,4.0,0.37388456695437167,1
0.0,-0.627836771975966,mlinpl,m,3.0,4.0,0.5552501509496263,1
1.0,-0.3165789846261565,mlinpl,m,3.0,4.0,-0.17021218503139246,0
0.0,-0.49444057739747627,mlinpl,m,3.0,4.0,-0.8697651518702314,1
1.0,-0.3165789846261565,mlinpl,m,3.0,4.0,-0.578284749020715,1
0.0,-0.4410820995660803,mlinpl,m,3.0,4.0,-0.6538537423520708,1
1.0,-0.3165789846261565,mlinpl,m,3.0,4.0,-0.6106714604484389,1
0.0,-0.4123506115030208,mlinpl,m,3.0,4.0,-0.6669961759749153,1
0.0,-0.49444057739747627,mlinpl,m,3.0,4.0,-0.578284749020715,1
0.0,-0.5655852145060041,mlinpl,m,3.0,4.0,-0.6306017444039613,0
0.0,-0.627836771975966,mlinpl,m,3.0,4.0,-0.8956745210124105,1
1.0,-0.2543274271561946,mlinpl,m,3.0,4.0,-0.6182918631373151,0
1.0,-0.2033943346807711,mlinpl,m,3.0,4.0,-0.9993119975811271,0
0.0,-0.26244719552184176,mlinpl,m,3.0,4.0,-0.942070368080964,1
0.0,-0.3165789846261565,mlinpl,m,3.0,4.0,-0.8874306308308078,1
1.0,-0.26869317118772423,mlinpl,m,3.0,4.0,-0.7852780785805161,1
0.0,-0.3165789846261565,mlinpl,m,3.0,4.0,-0.804991729014783,1
0.0,-0.36104438281898626,mlinpl,m,3.0,4.0,-0.8231282874143089,1
1.0,-0.3165789846261565,mlinpl,m,3.0,4.0,-0.7964367486376487,1
0.0,-0.35674127976806735,mlinpl,m,3.0,4.0,-0.7546124001272126,1
0.0,-0.39439343146360883,mlinpl,m,3.0,4.0,-0.9356364293503482,0
1.0,-0.14833153200463767,mlinpl,m,3.0,4.0,-0.9824145829231844,1
0.0,-1.5616101340253947,mlinpl,m,3.0,4.0,-0.351577769026647,0
0.0,-1.5616101340253947,mlinpl,m,3.0,4.0,0.1018361909614896,1
0.0,-1.5616101340253947,mlinpl,m,3.0,4.0,-0.8697651518702314,1
0.0,-1.5616101340253947,mlinpl,m,3.0,4.0,-1.8862096336018777,1
0.0,-1.5616101340253947,mlinpl,m,3.0,4.0,-2.058547971334925,1
0.0,-1.5616101340253947,mlinpl,m,1.0,1.0,-1.8025024409886832,0
0.0,-1.5616101340253947,mlinpl,m,1.0,1.0,-1.2584056890029196,0
1.0,-0.0675727547463087,mlinpl,m,1.0,1.0,-0.351577769026647,1
0.0,-0.3165789846261565,mlinpl,m,1.0,1.0,-0.17021218503139246,1
1.0,0.736908911019353,mlinpl,m,1.0,1.0,-0.351577769026647,0
0.0,0.5727289792304422,mlinpl,m,1.0,1.0,-0.26913886721062225,0
0.0,0.43043970501338646,mlinpl,m,1.0,1.0,-0.1938685655525125,1
1.0,0.6008123886153877,mlinpl,m,1.0,1.0,-0.09248407760485447,1
0.0,0.4926912624833486,mlinpl,m,1.0,1.0,-0.17021218503139246,1
0.0,-1.5616101340253947,mlinpl,m,1.0,2.0,1.4620780709258987,1
0.0,-1.5616101340253947,mlinpl,m,1.0,2.0,1.4620780709258987,1
0.0,-1.5616101340253947,mlinpl,m,1.0,2.0,1.4620780709258987,1
1.0,0.5134417816400025,mlinpl,m,1.0,2.0,-0.351577769026647,1
0.0,0.3059365900734627,mlinpl,m,1.0,2.0,-0.23822427902961268,1
1.0,0.3059365900734627,mlinpl,m,1.0,2.0,-0.04930179570122259,1
1.0,0.3059365900734627,mlinpl,m,2.0,2.0,-0.714308937017156,1
1.0,0.3059365900734627,mlinpl,m,2.0,2.0,-0.09248407760485447,1
1.0,0.7728232710981771,mlinpl,m,2.0,2.0,0.4728112491336015,1
1.0,0.9284521647730817,mlinpl,m,2.0,2.0,0.7366157349448808,1
1.0,0.8395213683874221,mlinpl,m,2.0,2.0,0.8219642450602943,1
1.0,0.7728232710981771,mlinpl,m,2.0,2.0,0.8893446477829897,1
1.0,2.17348331417232,mlinpl,m,1.0,3.0,-0.351577769026647,0
1.0,0.9284521647730817,mlinpl,m,1.0,3.0,0.37388456695437167,0
0.0,0.3059365900734627,mlinpl,m,1.0,3.0,0.5552501509496263,0
0.0,-0.0675727547463087,mlinpl,m,1.0,3.0,0.6847969966605219,1
1.0,0.03914420091648298,mlinpl,m,1.0,3.0,0.37388456695437167,0
0.0,-0.16095009095125165,mlinpl,m,1.0,3.0,0.1018361909614896,1
1.0,-0.0675727547463087,mlinpl,m,1.0,3.0,0.2961564595278337,0
0.0,-0.2033943346807711,mlinpl,m,1.0,3.0,0.1018361909614896,0
1.0,-0.1250357308724274,mlinpl,m,1.0,3.0,0.2529741776242018,1
1.0,0.07249324956110552,mlinpl,m,1.0,3.0,0.42570330523872996,1
1.0,0.0984313985069229,mlinpl,m,1.0,3.0,0.32854317095555763,1
1.0,0.119181917663577,mlinpl,m,1.0,3.0,0.41573816326096874,1
1.0,0.1361596151553847,mlinpl,m,1.0,3.0,0.33636065302431895,0
1.0,0.15030769639855784,mlinpl,m,1.0,3.0,0.40898758321151724,0
1.0,0.3059365900734627,mlinpl,m,1.0,3.0,0.529340781807447,0
0.0,0.24153842717350218,mlinpl,m,1.0,3.0,0.5552501509496263,1
0.0,0.18143347513353889,mlinpl,m,1.0,3.0,0.45979458042580773,0
1.0,0.2493442651007701,mlinpl,m,1.0,3.0,0.533132396803863,0
1.0,0.3059365900734627,mlinpl,m,1.0,2.0,0.1018361909614896,1
0.0,-0.3165789846261565,mlinpl,m,1.0,2.0,0.37388456695437167,1
0.0,-0.627836771975966,mlinpl,m,1.0,2.0,0.5552501509496263,1
0.0,-0.8145914443858517,mlinpl,m,1.0,2.0,0.6847969966605219,1
0.0,-0.9390945593257757,mlinpl,m,1.0,2.0,0.7819571309436942,1
0.0,-1.0280253557114354,mlinpl,m,1.0,2.0,0.85752612427505,1
0.0,-1.0947234530006804,mlinpl,m,1.0,2.0,0.9179813189401352,0
1.0,-0.5429482845169271,mlinpl,m,1.0,2.0,1.043542107859927,1
0.0,-0.627836771975966,mlinpl,m,1.0,2.0,1.0734375337932107,1
0.0,-0.6996654921336143,mlinpl,m,1.0,2.0,1.0993469029353897,1
1.0,2.17348331417232,mlinpl,m,1.0,1.0,1.4620780709258987,1
1.0,1.4264646245327772,mlinpl,m,1.0,1.0,1.4620780709258987,1
1.0,1.4264646245327772,mlinpl,m,1.0,1.0,1.4620780709258987,1
1.0,2.17348331417232,mlinpl,m,1.0,1.0,1.4620780709258987,1
1.0,1.2397099521228914,mlinpl,m,1.0,1.0,1.4620780709258987,1
1.0,1.1063137575444015,mlinpl,m,1.0,1.0,-0.351577769026647,0
1.0,1.0529552797130055,mlinpl,m,1.0,1.0,-0.23822427902961268,1
